,uf,municipio,porte,2640000,5912002,8650006,3220500,4756300,5920100,7729202,8592903,9001902,4329105,9001906,1830001,cnpj_basico
46911,RS,8859,1.0,0,0,0,0,1,0,1,0,0,0,1,0,1
46912,RS,8859,1.0,0,0,1,0,0,0,0,0,0,0,0,0,2
46913,RS,8859,5.0,0,0,0,0,0,0,0,0,1,0,0,0,2
46914,RS,8859,5.0,0,0,0,0,1,0,0,0,0,0,0,0,1
46915,RS,8861,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
46916,RS,8861,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
46917,RS,8861,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
46918,RS,8861,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
46919,RS,8861,1.0,0,0,0,0,0,0,0,1,0,0,0,0,3
46920,RS,8861,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
46921,RS,8861,1.0,0,0,0,0,0,0,0,1,1,0,1,0,2
46922,RS,8861,1.0,0,0,0,0,0,0,1,0,0,0,0,0,4
46923,RS,8861,1.0,0,0,0,0,0,0,1,1,1,0,1,0,1
46924,RS,8861,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
46925,RS,8861,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
46926,RS,8861,1.0,0,0,0,0,1,0,1,1,1,1,1,0,2
46927,RS,8861,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
46928,RS,8861,5.0,0,0,0,0,1,0,0,0,0,0,0,0,1
46929,RS,8863,1.0,0,0,0,0,0,0,0,0,0,0,1,0,13
46930,RS,8863,1.0,0,0,0,0,0,0,0,0,0,1,0,0,9
46931,RS,8863,1.0,0,0,0,0,0,0,0,0,1,0,0,0,10
46932,RS,8863,1.0,0,0,0,0,0,0,0,0,1,0,1,0,3
46933,RS,8863,1.0,0,0,0,0,0,0,0,1,0,0,0,0,3
46934,RS,8863,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1
46935,RS,8863,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
46936,RS,8863,1.0,0,0,0,0,0,0,0,1,1,0,1,0,2
46937,RS,8863,1.0,0,0,0,0,0,0,1,0,0,0,0,0,11
46938,RS,8863,1.0,0,0,0,0,0,0,1,0,0,0,1,0,5
46939,RS,8863,1.0,0,0,0,0,0,0,1,1,1,0,0,0,1
46940,RS,8863,1.0,0,0,0,0,1,0,0,0,0,0,0,0,7
46941,RS,8863,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1
46942,RS,8863,1.0,0,0,0,1,0,0,1,0,0,0,1,0,1
46943,RS,8863,1.0,0,0,1,0,0,0,0,0,0,0,0,0,2
46944,RS,8863,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
46945,RS,8863,3.0,0,0,0,0,1,0,0,0,0,0,0,0,2
46946,RS,8863,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1
46947,RS,8863,5.0,0,0,0,0,0,0,1,0,0,0,0,0,2
46948,RS,8863,5.0,0,0,0,0,1,0,0,0,0,0,0,0,2
46949,RS,8865,1.0,0,0,0,0,0,0,0,0,0,0,1,0,8
46950,RS,8865,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
46951,RS,8865,1.0,0,0,0,0,0,0,0,0,1,0,0,0,6
46952,RS,8865,1.0,0,0,0,0,0,0,0,0,1,0,1,0,9
46953,RS,8865,1.0,0,0,0,0,0,0,1,0,0,0,0,0,4
46954,RS,8865,1.0,0,0,0,0,0,0,1,0,0,0,1,0,4
46955,RS,8865,1.0,0,0,0,0,0,0,1,0,1,0,1,0,1
46956,RS,8865,1.0,0,0,0,0,0,1,0,1,1,0,0,0,1
46957,RS,8865,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
46958,RS,8865,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1
46959,RS,8865,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1
46960,RS,8865,1.0,0,0,0,0,1,0,0,1,1,0,1,0,1
46961,RS,8865,1.0,0,0,0,1,1,0,0,0,0,0,1,0,1
46962,RS,8865,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
46963,RS,8865,5.0,0,0,0,0,1,0,0,0,0,0,0,0,1
46964,RS,8867,1.0,0,0,0,0,0,0,0,0,0,0,1,0,5
46965,RS,8867,1.0,0,0,0,0,0,0,0,0,1,0,0,0,12
46966,RS,8867,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
46967,RS,8867,1.0,0,0,0,0,0,0,0,1,1,0,0,0,6
46968,RS,8867,1.0,0,0,0,0,0,0,1,0,0,0,0,0,4
46969,RS,8867,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
46970,RS,8867,1.0,0,0,0,0,0,0,1,1,1,0,1,0,3
46971,RS,8867,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
46972,RS,8867,1.0,0,0,0,0,0,1,0,1,1,0,0,0,1
46973,RS,8867,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1
46974,RS,8867,1.0,0,0,0,0,1,0,0,1,1,0,0,0,1
46975,RS,8867,1.0,0,0,0,0,1,0,0,1,1,0,1,0,2
46976,RS,8867,1.0,0,0,0,0,1,0,1,0,1,0,1,0,1
46977,RS,8867,1.0,0,0,0,1,1,0,0,0,0,0,0,0,2
46978,RS,8867,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
46979,RS,8867,5.0,0,0,0,0,0,0,1,0,0,0,0,0,1
46980,RS,8867,5.0,0,0,0,0,1,0,0,0,0,0,0,0,1
46981,RS,8869,1.0,0,0,0,0,0,0,0,0,0,0,1,0,12
46982,RS,8869,1.0,0,0,0,0,0,0,0,0,0,1,0,0,9
46983,RS,8869,1.0,0,0,0,0,0,0,0,0,1,0,0,0,10
46984,RS,8869,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
46985,RS,8869,1.0,0,0,0,0,0,0,0,1,0,0,0,0,10
46986,RS,8869,1.0,0,0,0,0,0,0,0,1,1,0,0,0,7
46987,RS,8869,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1
46988,RS,8869,1.0,0,0,0,0,0,0,1,0,0,0,0,0,20
46989,RS,8869,1.0,0,0,0,0,0,0,1,0,0,0,1,0,4
46990,RS,8869,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
46991,RS,8869,1.0,0,0,0,0,1,0,0,0,0,0,0,0,9
46992,RS,8869,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1
46993,RS,8869,1.0,0,0,0,0,1,0,1,0,0,0,1,0,4
46994,RS,8869,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
46995,RS,8869,1.0,0,0,0,1,1,0,0,0,0,0,0,0,1
46996,RS,8869,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
46997,RS,8869,1.0,0,1,0,0,0,1,0,0,0,0,1,0,2
46998,RS,8869,1.0,0,1,0,0,0,1,0,0,1,0,1,0,2
46999,RS,8869,5.0,0,0,0,0,0,0,1,0,0,0,0,0,1
47000,RS,8869,5.0,0,0,0,0,1,0,0,0,0,0,0,0,4
47001,RS,8871,1.0,0,0,0,0,0,0,0,0,0,0,1,0,10
47002,RS,8871,1.0,0,0,0,0,0,0,0,0,0,1,0,0,4
47003,RS,8871,1.0,0,0,0,0,0,0,0,0,1,0,0,0,3
47004,RS,8871,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
47005,RS,8871,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1
47006,RS,8871,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
47007,RS,8871,1.0,0,0,0,0,0,0,1,0,0,0,0,0,6
47008,RS,8871,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1
47009,RS,8871,1.0,0,0,0,0,1,0,0,0,0,0,0,0,5
47010,RS,8871,1.0,0,0,0,0,1,0,0,0,0,0,1,0,2
47011,RS,8871,1.0,0,0,0,0,1,0,0,1,1,0,0,0,1
47012,RS,8871,1.0,0,0,1,0,0,0,0,0,0,0,0,0,3
47013,RS,8871,1.0,0,1,0,0,0,1,0,1,0,0,1,0,1
47014,RS,8871,3.0,0,1,0,0,0,1,1,0,1,0,1,0,1
47015,RS,8871,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1
47016,RS,8871,5.0,0,0,0,0,1,0,0,0,0,0,0,0,3
47017,RS,8873,1.0,0,0,0,0,0,0,0,0,0,0,1,0,4
47018,RS,8873,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
47019,RS,8873,1.0,0,0,0,0,0,0,0,0,1,0,0,0,3
47020,RS,8873,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
47021,RS,8873,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
47022,RS,8873,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1
47023,RS,8873,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
47024,RS,8873,1.0,0,0,0,0,0,0,1,0,0,0,1,0,4
47025,RS,8873,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
47026,RS,8873,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
47027,RS,8873,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1
47028,RS,8873,3.0,0,0,0,0,0,0,1,0,0,0,0,0,2
47029,RS,8873,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1
47030,RS,8875,1.0,0,0,0,0,0,0,0,0,0,0,1,0,7
47031,RS,8875,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
47032,RS,8875,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
47033,RS,8875,1.0,0,0,0,0,0,0,0,1,0,0,1,0,2
47034,RS,8875,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
47035,RS,8875,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
47036,RS,8875,1.0,0,0,0,0,1,0,1,1,1,0,0,0,2
47037,RS,8875,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
47038,RS,8877,1.0,0,0,0,0,0,0,0,0,0,0,1,0,61
47039,RS,8877,1.0,0,0,0,0,0,0,0,0,0,1,0,0,46
47040,RS,8877,1.0,0,0,0,0,0,0,0,0,0,1,1,0,2
47041,RS,8877,1.0,0,0,0,0,0,0,0,0,1,0,0,0,71
47042,RS,8877,1.0,0,0,0,0,0,0,0,0,1,0,1,0,16
47043,RS,8877,1.0,0,0,0,0,0,0,0,1,0,0,0,0,32
47044,RS,8877,1.0,0,0,0,0,0,0,0,1,1,0,0,0,29
47045,RS,8877,1.0,0,0,0,0,0,0,0,1,1,0,1,0,7
47046,RS,8877,1.0,0,0,0,0,0,0,1,0,0,0,0,0,64
47047,RS,8877,1.0,0,0,0,0,0,0,1,0,0,0,1,0,6
47048,RS,8877,1.0,0,0,0,0,0,0,1,0,0,1,0,0,1
47049,RS,8877,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1
47050,RS,8877,1.0,0,0,0,0,0,0,1,0,1,0,1,0,3
47051,RS,8877,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2
47052,RS,8877,1.0,0,0,0,0,0,0,1,1,0,0,1,0,3
47053,RS,8877,1.0,0,0,0,0,0,0,1,1,1,0,0,0,2
47054,RS,8877,1.0,0,0,0,0,0,0,1,1,1,0,1,0,4
47055,RS,8877,1.0,0,0,0,0,0,1,0,0,0,0,0,0,3
47056,RS,8877,1.0,0,0,0,0,0,1,0,0,1,0,0,0,2
47057,RS,8877,1.0,0,0,0,0,0,1,0,0,1,0,1,0,4
47058,RS,8877,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1
47059,RS,8877,1.0,0,0,0,0,0,1,0,1,1,0,1,0,2
47060,RS,8877,1.0,0,0,0,0,1,0,0,0,0,0,0,0,35
47061,RS,8877,1.0,0,0,0,0,1,0,0,0,0,0,1,0,3
47062,RS,8877,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1
47063,RS,8877,1.0,0,0,0,0,1,0,0,1,1,0,0,0,3
47064,RS,8877,1.0,0,0,0,0,1,0,0,1,1,0,1,0,1
47065,RS,8877,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1
47066,RS,8877,1.0,0,0,0,0,1,0,1,0,0,0,1,0,2
47067,RS,8877,1.0,0,0,0,0,1,0,1,0,1,0,1,0,1
47068,RS,8877,1.0,0,0,0,0,1,0,1,1,0,0,0,0,1
47069,RS,8877,1.0,0,0,0,0,1,0,1,1,1,0,0,0,2
47070,RS,8877,1.0,0,0,0,0,1,0,1,1,1,0,1,0,1
47071,RS,8877,1.0,0,0,0,0,1,1,0,0,1,0,0,0,1
47072,RS,8877,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
47073,RS,8877,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1
47074,RS,8877,1.0,0,0,0,1,0,0,0,1,0,0,1,0,1
47075,RS,8877,1.0,0,0,0,1,1,0,0,0,0,0,0,0,2
47076,RS,8877,1.0,0,0,0,1,1,0,0,0,1,0,0,0,1
47077,RS,8877,1.0,0,0,1,0,0,0,0,0,0,0,0,0,21
47078,RS,8877,1.0,0,1,0,0,0,0,0,0,0,0,0,0,3
47079,RS,8877,1.0,0,1,0,0,1,1,0,0,0,0,1,0,1
47080,RS,8877,3.0,0,0,0,0,0,0,0,0,0,0,1,0,2
47081,RS,8877,3.0,0,0,0,0,0,0,0,0,1,0,0,0,2
47082,RS,8877,3.0,0,0,0,0,0,0,1,0,0,0,0,0,3
47083,RS,8877,3.0,0,0,0,0,0,1,0,0,0,0,0,0,2
47084,RS,8877,3.0,0,0,0,0,1,0,0,0,0,0,0,0,4
47085,RS,8877,3.0,0,0,1,0,0,0,0,0,0,0,0,0,2
47086,RS,8877,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
47087,RS,8877,5.0,0,0,0,0,0,0,0,0,0,0,1,0,1
47088,RS,8877,5.0,0,0,0,0,0,0,0,0,0,1,0,0,2
47089,RS,8877,5.0,0,0,0,0,0,0,0,0,1,0,0,0,2
47090,RS,8877,5.0,0,0,0,0,0,0,0,1,0,0,0,0,2
47091,RS,8877,5.0,0,0,0,0,0,0,0,1,1,0,0,0,2
47092,RS,8877,5.0,0,0,0,0,0,0,1,0,0,0,0,0,6
47093,RS,8877,5.0,0,0,0,0,0,1,0,0,0,0,0,0,3
47094,RS,8877,5.0,0,0,0,0,1,0,0,0,0,0,0,0,5
47095,RS,8877,5.0,0,0,0,1,0,1,0,1,1,0,0,0,1
47096,RS,8877,5.0,0,0,1,0,0,0,0,0,0,0,0,0,6
47097,RS,8877,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1
47098,RS,8879,1.0,0,0,0,0,0,0,0,0,0,0,1,0,11
47099,RS,8879,1.0,0,0,0,0,0,0,0,0,0,1,0,0,3
47100,RS,8879,1.0,0,0,0,0,0,0,0,0,1,0,0,0,7
47101,RS,8879,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
47102,RS,8879,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
47103,RS,8879,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1
47104,RS,8879,1.0,0,0,0,0,0,0,1,0,0,0,0,0,10
47105,RS,8879,1.0,0,0,0,0,0,0,1,1,1,0,0,0,1
47106,RS,8879,1.0,0,0,0,0,0,1,0,0,0,0,0,0,2
47107,RS,8879,1.0,0,0,0,0,0,1,1,0,0,0,1,0,1
47108,RS,8879,1.0,0,0,0,0,1,0,0,0,0,0,0,0,4
47109,RS,8879,1.0,0,0,0,0,1,0,1,1,1,1,1,0,2
47110,RS,8879,1.0,0,0,1,0,0,0,0,0,0,0,0,0,2
47111,RS,8879,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
47112,RS,8879,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
47113,RS,8879,3.0,0,0,0,0,1,0,0,0,0,0,0,0,3
47114,RS,8879,5.0,0,0,0,0,0,0,0,0,0,0,1,0,1
47115,RS,8879,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1
47116,RS,8879,5.0,0,0,0,0,0,0,0,1,1,0,0,0,1
47117,RS,8879,5.0,0,0,0,0,1,0,0,0,0,0,0,0,2
47118,RS,8881,1.0,0,0,0,0,0,0,0,0,0,0,1,0,12
47119,RS,8881,1.0,0,0,0,0,0,0,0,0,0,1,0,0,8
47120,RS,8881,1.0,0,0,0,0,0,0,0,0,1,0,0,0,14
47121,RS,8881,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
47122,RS,8881,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1
47123,RS,8881,1.0,0,0,0,0,0,0,0,1,1,0,0,0,6
47124,RS,8881,1.0,0,0,0,0,0,0,1,0,0,0,0,0,8
47125,RS,8881,1.0,0,0,0,0,0,0,1,0,0,0,1,0,5
47126,RS,8881,1.0,0,0,0,0,0,0,1,1,1,0,1,0,1
47127,RS,8881,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1
47128,RS,8881,1.0,0,0,0,0,1,0,0,0,0,0,0,0,7
47129,RS,8881,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1
47130,RS,8881,1.0,0,0,0,0,1,0,1,0,0,0,1,0,1
47131,RS,8881,1.0,0,0,0,1,1,0,0,1,0,0,0,0,2
47132,RS,8881,1.0,0,0,0,1,1,0,0,1,1,0,0,0,2
47133,RS,8881,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
47134,RS,8881,1.0,1,0,0,0,0,0,0,0,0,1,0,0,2
47135,RS,8881,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
47136,RS,8881,5.0,0,0,0,0,0,0,0,0,0,0,1,0,1
47137,RS,8881,5.0,0,0,0,0,0,0,0,0,1,0,0,0,2
47138,RS,8881,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
47139,RS,8881,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1
47140,RS,8881,5.0,0,0,0,0,1,0,0,0,0,0,0,0,2
47141,RS,8883,1.0,0,0,0,0,0,0,0,0,0,0,1,0,4
47142,RS,8883,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
47143,RS,8883,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
47144,RS,8883,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
47145,RS,8883,1.0,0,0,0,0,0,0,1,0,0,0,0,0,4
47146,RS,8883,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
47147,RS,8883,1.0,0,0,0,0,1,0,1,0,1,0,1,0,1
47148,RS,8883,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1
47149,RS,8883,3.0,0,0,0,0,0,0,1,0,0,0,0,0,2
47150,RS,8883,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1
47151,RS,8883,5.0,0,0,0,0,0,0,1,0,0,0,0,0,1
47152,RS,8883,5.0,0,0,0,0,1,0,0,0,0,0,0,0,2
47153,RS,8883,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1
47154,RS,8885,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
47155,RS,8885,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
47156,RS,8885,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
47157,RS,8885,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
47158,RS,8885,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
47159,RS,8885,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
47160,RS,8885,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
47161,RS,8887,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
47162,RS,8887,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
47163,RS,8887,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
47164,RS,8887,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
47165,RS,8889,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
47166,RS,8889,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
47167,RS,8889,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
47168,RS,8889,1.0,0,0,0,0,0,0,1,0,0,0,1,0,2
47169,RS,8889,1.0,0,0,0,0,0,0,1,0,1,0,0,0,2
47170,RS,8891,1.0,0,0,0,0,0,0,0,0,0,0,1,0,4
47171,RS,8891,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
47172,RS,8891,1.0,0,0,0,0,0,0,0,0,1,0,0,0,3
47173,RS,8891,1.0,0,0,0,0,0,0,0,1,0,0,0,0,6
47174,RS,8891,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
47175,RS,8891,1.0,0,0,0,0,0,0,1,0,0,0,0,0,4
47176,RS,8891,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
47177,RS,8891,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
47178,RS,8891,1.0,0,0,0,0,0,1,1,0,1,0,1,0,1
47179,RS,8891,1.0,0,0,0,0,1,0,0,0,0,0,0,0,6
47180,RS,8891,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
47181,RS,8891,5.0,0,0,0,0,1,0,0,0,0,0,0,0,2
47182,RS,8893,1.0,0,0,0,0,0,0,0,0,0,0,1,0,7
47183,RS,8893,1.0,0,0,0,0,0,0,0,0,0,1,0,0,3
47184,RS,8893,1.0,0,0,0,0,0,0,0,0,1,0,0,0,12
47185,RS,8893,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
47186,RS,8893,1.0,0,0,0,0,0,0,0,1,1,0,0,0,3
47187,RS,8893,1.0,0,0,0,0,0,0,1,0,0,0,0,0,14
47188,RS,8893,1.0,0,0,0,0,0,0,1,0,0,0,1,0,4
47189,RS,8893,1.0,0,0,0,0,0,0,1,1,1,0,1,0,4
47190,RS,8893,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1
47191,RS,8893,1.0,0,0,0,0,1,0,1,1,1,1,1,0,2
47192,RS,8893,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
47193,RS,8893,1.0,0,0,0,1,1,0,1,0,0,0,0,0,1
47194,RS,8893,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
47195,RS,8893,1.0,0,1,0,0,0,1,1,0,0,0,1,0,2
47196,RS,8893,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
47197,RS,8893,5.0,0,0,0,0,0,0,0,1,1,0,0,0,1
47198,RS,8893,5.0,0,0,0,0,0,0,1,0,0,0,0,0,1
47199,RS,8893,5.0,0,0,0,0,1,0,0,0,0,0,0,0,2
47200,RS,8895,1.0,0,0,0,0,0,0,0,0,0,0,1,0,12
47201,RS,8895,1.0,0,0,0,0,0,0,0,0,0,1,0,0,4
47202,RS,8895,1.0,0,0,0,0,0,0,0,0,1,0,0,0,8
47203,RS,8895,1.0,0,0,0,0,0,0,0,0,1,0,1,0,3
47204,RS,8895,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
47205,RS,8895,1.0,0,0,0,0,0,0,0,1,1,0,1,0,2
47206,RS,8895,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
47207,RS,8895,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1
47208,RS,8895,1.0,0,0,0,0,0,1,0,0,0,0,1,0,4
47209,RS,8895,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
47210,RS,8895,1.0,0,0,0,0,1,0,0,0,1,0,0,0,2
47211,RS,8895,1.0,0,0,0,0,1,0,0,0,1,0,1,0,2
47212,RS,8895,1.0,0,0,0,0,1,0,0,0,1,1,1,0,1
47213,RS,8895,1.0,0,0,0,0,1,0,1,0,0,0,1,0,1
47214,RS,8895,1.0,0,0,0,0,1,0,1,1,1,0,1,0,1
47215,RS,8895,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1
47216,RS,8895,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1
47217,RS,8895,3.0,0,0,0,0,1,0,1,0,0,0,0,0,1
47218,RS,8895,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1
47219,RS,8895,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
47220,RS,8895,5.0,0,0,0,0,1,0,0,0,0,0,0,0,2
47221,RS,8897,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
47222,RS,8897,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
47223,RS,8897,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
47224,RS,8897,1.0,0,0,0,0,1,0,0,1,1,0,0,0,2
47225,RS,8897,1.0,0,0,0,0,1,0,0,1,1,0,1,0,2
47226,RS,8897,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
47227,RS,8899,1.0,0,0,0,0,0,0,0,0,0,0,1,0,16
47228,RS,8899,1.0,0,0,0,0,0,0,0,0,0,1,0,0,5
47229,RS,8899,1.0,0,0,0,0,0,0,0,0,1,0,0,0,26
47230,RS,8899,1.0,0,0,0,0,0,0,0,0,1,0,1,0,5
47231,RS,8899,1.0,0,0,0,0,0,0,0,1,0,0,0,0,10
47232,RS,8899,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1
47233,RS,8899,1.0,0,0,0,0,0,0,0,1,1,0,0,0,9
47234,RS,8899,1.0,0,0,0,0,0,0,1,0,0,0,0,0,22
47235,RS,8899,1.0,0,0,0,0,0,0,1,0,0,0,1,0,4
47236,RS,8899,1.0,0,0,0,0,0,0,1,0,1,0,0,0,2
47237,RS,8899,1.0,0,0,0,0,0,0,1,0,1,0,1,0,1
47238,RS,8899,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
47239,RS,8899,1.0,0,0,0,0,0,1,0,0,0,0,1,0,6
47240,RS,8899,1.0,0,0,0,0,0,1,0,0,1,0,1,0,1
47241,RS,8899,1.0,0,0,0,0,1,0,0,0,0,0,0,0,5
47242,RS,8899,1.0,0,0,0,0,1,0,0,0,1,0,0,0,2
47243,RS,8899,1.0,0,0,0,0,1,0,0,1,1,0,0,0,4
47244,RS,8899,1.0,0,0,0,0,1,0,0,1,1,0,1,0,1
47245,RS,8899,1.0,0,0,0,0,1,0,1,1,1,0,1,0,2
47246,RS,8899,1.0,0,0,0,0,1,1,0,0,1,0,1,0,2
47247,RS,8899,1.0,0,0,0,0,1,1,1,1,1,0,1,0,1
47248,RS,8899,1.0,0,0,0,1,1,0,0,1,1,0,0,0,2
47249,RS,8899,1.0,0,0,0,1,1,0,1,1,1,0,1,0,1
47250,RS,8899,1.0,0,0,0,1,1,1,1,0,0,0,1,0,2
47251,RS,8899,1.0,0,0,1,0,0,0,0,0,0,0,0,0,3
47252,RS,8899,1.0,0,1,0,0,0,1,1,0,1,0,1,1,1
47253,RS,8899,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1
47254,RS,8899,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1
47255,RS,8899,3.0,0,0,0,0,0,0,1,0,1,0,1,0,3
47256,RS,8899,3.0,0,0,0,0,1,0,1,0,0,0,0,0,2
47257,RS,8899,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
47258,RS,8899,5.0,0,0,0,0,0,0,0,0,1,0,0,0,2
47259,RS,8899,5.0,0,0,0,0,0,0,0,1,1,0,0,0,2
47260,RS,8899,5.0,0,0,0,0,0,0,1,0,0,0,0,0,2
47261,RS,8899,5.0,0,0,0,0,1,0,0,0,0,0,0,0,3
47262,RS,8899,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1
47263,RS,8901,1.0,0,0,0,0,0,0,0,0,0,0,1,0,40
47264,RS,8901,1.0,0,0,0,0,0,0,0,0,0,1,0,0,25
47265,RS,8901,1.0,0,0,0,0,0,0,0,0,0,1,1,0,1
47266,RS,8901,1.0,0,0,0,0,0,0,0,0,1,0,0,0,23
47267,RS,8901,1.0,0,0,0,0,0,0,0,0,1,0,1,0,7
